layout_id,store_id,aisle_id,aisle_name,shelf_id,slot_id,capacity_units,assigned_sku_id,facing_count
LAYOUT_0002660,STORE_008,AISLE_02660,Aisle 02660,SHELF_02660,SLOT_02660,44,SKU_0435,3
LAYOUT_0002661,STORE_008,AISLE_02661,Aisle 02661,SHELF_02661,SLOT_02661,45,SKU_0364,3
LAYOUT_0002662,STORE_008,AISLE_02662,Aisle 02662,SHELF_02662,SLOT_02662,26,SKU_0207,4
LAYOUT_0002663,STORE_008,AISLE_02663,Aisle 02663,SHELF_02663,SLOT_02663,44,SKU_0502,1
LAYOUT_0002664,STORE_008,AISLE_02664,Aisle 02664,SHELF_02664,SLOT_02664,25,SKU_0172,2
LAYOUT_0002665,STORE_008,AISLE_02665,Aisle 02665,SHELF_02665,SLOT_02665,43,SKU_0482,2
LAYOUT_0002666,STORE_008,AISLE_02666,Aisle 02666,SHELF_02666,SLOT_02666,43,SKU_0440,3
LAYOUT_0002667,STORE_008,AISLE_02667,Aisle 02667,SHELF_02667,SLOT_02667,38,SKU_0187,4
LAYOUT_0002668,STORE_008,AISLE_02668,Aisle 02668,SHELF_02668,SLOT_02668,45,SKU_0205,3
LAYOUT_0002669,STORE_008,AISLE_02669,Aisle 02669,SHELF_02669,SLOT_02669,7,SKU_0060,3
LAYOUT_0002670,STORE_008,AISLE_02670,Aisle 02670,SHELF_02670,SLOT_02670,47,SKU_0352,4
LAYOUT_0002671,STORE_008,AISLE_02671,Aisle 02671,SHELF_02671,SLOT_02671,9,SKU_0147,4
LAYOUT_0002672,STORE_008,AISLE_02672,Aisle 02672,SHELF_02672,SLOT_02672,43,SKU_0052,3
LAYOUT_0002673,STORE_008,AISLE_02673,Aisle 02673,SHELF_02673,SLOT_02673,20,SKU_0124,3
LAYOUT_0002674,STORE_008,AISLE_02674,Aisle 02674,SHELF_02674,SLOT_02674,46,SKU_0532,3
LAYOUT_0002675,STORE_008,AISLE_02675,Aisle 02675,SHELF_02675,SLOT_02675,19,SKU_0025,2
LAYOUT_0002676,STORE_008,AISLE_02676,Aisle 02676,SHELF_02676,SLOT_02676,38,SKU_0542,1
LAYOUT_0002677,STORE_008,AISLE_02677,Aisle 02677,SHELF_02677,SLOT_02677,7,SKU_0317,3
LAYOUT_0002678,STORE_008,AISLE_02678,Aisle 02678,SHELF_02678,SLOT_02678,21,SKU_0547,4
LAYOUT_0002679,STORE_008,AISLE_02679,Aisle 02679,SHELF_02679,SLOT_02679,34,SKU_0319,1
LAYOUT_0002680,STORE_008,AISLE_02680,Aisle 02680,SHELF_02680,SLOT_02680,6,SKU_0165,2
LAYOUT_0002681,STORE_008,AISLE_02681,Aisle 02681,SHELF_02681,SLOT_02681,23,SKU_0016,2
LAYOUT_0002682,STORE_008,AISLE_02682,Aisle 02682,SHELF_02682,SLOT_02682,26,SKU_0224,3
LAYOUT_0002683,STORE_008,AISLE_02683,Aisle 02683,SHELF_02683,SLOT_02683,11,SKU_0409,4
LAYOUT_0002684,STORE_008,AISLE_02684,Aisle 02684,SHELF_02684,SLOT_02684,38,SKU_0495,4
LAYOUT_0002685,STORE_008,AISLE_02685,Aisle 02685,SHELF_02685,SLOT_02685,32,SKU_0509,1
LAYOUT_0002686,STORE_008,AISLE_02686,Aisle 02686,SHELF_02686,SLOT_02686,24,SKU_0234,2
LAYOUT_0002687,STORE_008,AISLE_02687,Aisle 02687,SHELF_02687,SLOT_02687,26,SKU_0502,2
LAYOUT_0002688,STORE_008,AISLE_02688,Aisle 02688,SHELF_02688,SLOT_02688,43,SKU_0217,4
LAYOUT_0002689,STORE_008,AISLE_02689,Aisle 02689,SHELF_02689,SLOT_02689,38,SKU_0336,4
LAYOUT_0002690,STORE_008,AISLE_02690,Aisle 02690,SHELF_02690,SLOT_02690,25,SKU_0424,3
LAYOUT_0002691,STORE_008,AISLE_02691,Aisle 02691,SHELF_02691,SLOT_02691,24,SKU_0343,3
LAYOUT_0002692,STORE_008,AISLE_02692,Aisle 02692,SHELF_02692,SLOT_02692,7,SKU_0386,4
LAYOUT_0002693,STORE_008,AISLE_02693,Aisle 02693,SHELF_02693,SLOT_02693,30,SKU_0109,1
LAYOUT_0002694,STORE_008,AISLE_02694,Aisle 02694,SHELF_02694,SLOT_02694,28,SKU_0162,4
LAYOUT_0002695,STORE_008,AISLE_02695,Aisle 02695,SHELF_02695,SLOT_02695,10,SKU_0564,4
LAYOUT_0002696,STORE_008,AISLE_02696,Aisle 02696,SHELF_02696,SLOT_02696,10,SKU_0177,3
LAYOUT_0002697,STORE_008,AISLE_02697,Aisle 02697,SHELF_02697,SLOT_02697,25,SKU_0455,2
LAYOUT_0002698,STORE_008,AISLE_02698,Aisle 02698,SHELF_02698,SLOT_02698,46,SKU_0308,1
LAYOUT_0002699,STORE_008,AISLE_02699,Aisle 02699,SHELF_02699,SLOT_02699,45,SKU_0575,4
LAYOUT_0002700,STORE_008,AISLE_02700,Aisle 02700,SHELF_02700,SLOT_02700,44,SKU_0014,2
LAYOUT_0002701,STORE_008,AISLE_02701,Aisle 02701,SHELF_02701,SLOT_02701,17,SKU_0392,2
LAYOUT_0002702,STORE_008,AISLE_02702,Aisle 02702,SHELF_02702,SLOT_02702,44,SKU_0370,1
LAYOUT_0002703,STORE_008,AISLE_02703,Aisle 02703,SHELF_02703,SLOT_02703,32,SKU_0305,4
LAYOUT_0002704,STORE_008,AISLE_02704,Aisle 02704,SHELF_02704,SLOT_02704,12,SKU_0292,3
LAYOUT_0002705,STORE_008,AISLE_02705,Aisle 02705,SHELF_02705,SLOT_02705,9,SKU_0222,2
LAYOUT_0002706,STORE_008,AISLE_02706,Aisle 02706,SHELF_02706,SLOT_02706,37,SKU_0155,4
LAYOUT_0002707,STORE_008,AISLE_02707,Aisle 02707,SHELF_02707,SLOT_02707,27,SKU_0535,1
LAYOUT_0002708,STORE_008,AISLE_02708,Aisle 02708,SHELF_02708,SLOT_02708,45,SKU_0164,1
LAYOUT_0002709,STORE_008,AISLE_02709,Aisle 02709,SHELF_02709,SLOT_02709,46,SKU_0486,1
LAYOUT_0002710,STORE_008,AISLE_02710,Aisle 02710,SHELF_02710,SLOT_02710,22,SKU_0362,2
LAYOUT_0002711,STORE_008,AISLE_02711,Aisle 02711,SHELF_02711,SLOT_02711,42,SKU_0305,2
LAYOUT_0002712,STORE_008,AISLE_02712,Aisle 02712,SHELF_02712,SLOT_02712,37,SKU_0092,1
LAYOUT_0002713,STORE_008,AISLE_02713,Aisle 02713,SHELF_02713,SLOT_02713,19,SKU_0378,2
LAYOUT_0002714,STORE_008,AISLE_02714,Aisle 02714,SHELF_02714,SLOT_02714,8,SKU_0543,2
LAYOUT_0002715,STORE_008,AISLE_02715,Aisle 02715,SHELF_02715,SLOT_02715,34,SKU_0275,1
LAYOUT_0002716,STORE_008,AISLE_02716,Aisle 02716,SHELF_02716,SLOT_02716,43,SKU_0189,1
LAYOUT_0002717,STORE_008,AISLE_02717,Aisle 02717,SHELF_02717,SLOT_02717,8,SKU_0464,4
LAYOUT_0002718,STORE_008,AISLE_02718,Aisle 02718,SHELF_02718,SLOT_02718,8,SKU_0277,4
LAYOUT_0002719,STORE_008,AISLE_02719,Aisle 02719,SHELF_02719,SLOT_02719,19,SKU_0465,4
LAYOUT_0002720,STORE_008,AISLE_02720,Aisle 02720,SHELF_02720,SLOT_02720,9,SKU_0507,4
LAYOUT_0002721,STORE_008,AISLE_02721,Aisle 02721,SHELF_02721,SLOT_02721,32,SKU_0002,4
LAYOUT_0002722,STORE_008,AISLE_02722,Aisle 02722,SHELF_02722,SLOT_02722,35,SKU_0040,2
LAYOUT_0002723,STORE_008,AISLE_02723,Aisle 02723,SHELF_02723,SLOT_02723,25,SKU_0361,2
LAYOUT_0002724,STORE_008,AISLE_02724,Aisle 02724,SHELF_02724,SLOT_02724,6,SKU_0322,4
LAYOUT_0002725,STORE_008,AISLE_02725,Aisle 02725,SHELF_02725,SLOT_02725,15,SKU_0283,2
LAYOUT_0002726,STORE_008,AISLE_02726,Aisle 02726,SHELF_02726,SLOT_02726,47,SKU_0228,1
LAYOUT_0002727,STORE_008,AISLE_02727,Aisle 02727,SHELF_02727,SLOT_02727,29,SKU_0347,3
LAYOUT_0002728,STORE_008,AISLE_02728,Aisle 02728,SHELF_02728,SLOT_02728,35,SKU_0231,2
LAYOUT_0002729,STORE_008,AISLE_02729,Aisle 02729,SHELF_02729,SLOT_02729,35,SKU_0510,2
LAYOUT_0002730,STORE_008,AISLE_02730,Aisle 02730,SHELF_02730,SLOT_02730,43,SKU_0577,3
LAYOUT_0002731,STORE_008,AISLE_02731,Aisle 02731,SHELF_02731,SLOT_02731,37,SKU_0031,2
LAYOUT_0002732,STORE_008,AISLE_02732,Aisle 02732,SHELF_02732,SLOT_02732,13,SKU_0338,4
LAYOUT_0002733,STORE_008,AISLE_02733,Aisle 02733,SHELF_02733,SLOT_02733,32,SKU_0013,3
LAYOUT_0002734,STORE_008,AISLE_02734,Aisle 02734,SHELF_02734,SLOT_02734,25,SKU_0305,2
LAYOUT_0002735,STORE_008,AISLE_02735,Aisle 02735,SHELF_02735,SLOT_02735,17,SKU_0350,1
LAYOUT_0002736,STORE_008,AISLE_02736,Aisle 02736,SHELF_02736,SLOT_02736,32,SKU_0239,2
LAYOUT_0002737,STORE_008,AISLE_02737,Aisle 02737,SHELF_02737,SLOT_02737,22,SKU_0558,2
LAYOUT_0002738,STORE_008,AISLE_02738,Aisle 02738,SHELF_02738,SLOT_02738,7,SKU_0203,1
LAYOUT_0002739,STORE_008,AISLE_02739,Aisle 02739,SHELF_02739,SLOT_02739,27,SKU_0400,4
LAYOUT_0002740,STORE_008,AISLE_02740,Aisle 02740,SHELF_02740,SLOT_02740,36,SKU_0176,3
LAYOUT_0002741,STORE_008,AISLE_02741,Aisle 02741,SHELF_02741,SLOT_02741,14,SKU_0032,4
LAYOUT_0002742,STORE_008,AISLE_02742,Aisle 02742,SHELF_02742,SLOT_02742,39,SKU_0371,2
LAYOUT_0002743,STORE_008,AISLE_02743,Aisle 02743,SHELF_02743,SLOT_02743,26,SKU_0459,1
LAYOUT_0002744,STORE_008,AISLE_02744,Aisle 02744,SHELF_02744,SLOT_02744,7,SKU_0175,3
LAYOUT_0002745,STORE_008,AISLE_02745,Aisle 02745,SHELF_02745,SLOT_02745,28,SKU_0415,4
LAYOUT_0002746,STORE_008,AISLE_02746,Aisle 02746,SHELF_02746,SLOT_02746,8,SKU_0222,2
LAYOUT_0002747,STORE_008,AISLE_02747,Aisle 02747,SHELF_02747,SLOT_02747,9,SKU_0083,4
LAYOUT_0002748,STORE_008,AISLE_02748,Aisle 02748,SHELF_02748,SLOT_02748,29,SKU_0275,2
LAYOUT_0002749,STORE_008,AISLE_02749,Aisle 02749,SHELF_02749,SLOT_02749,8,SKU_0039,3
LAYOUT_0002750,STORE_008,AISLE_02750,Aisle 02750,SHELF_02750,SLOT_02750,20,SKU_0505,2
LAYOUT_0002751,STORE_008,AISLE_02751,Aisle 02751,SHELF_02751,SLOT_02751,12,SKU_0062,2
LAYOUT_0002752,STORE_008,AISLE_02752,Aisle 02752,SHELF_02752,SLOT_02752,46,SKU_0195,1
LAYOUT_0002753,STORE_008,AISLE_02753,Aisle 02753,SHELF_02753,SLOT_02753,31,SKU_0188,2
LAYOUT_0002754,STORE_008,AISLE_02754,Aisle 02754,SHELF_02754,SLOT_02754,37,SKU_0330,1
LAYOUT_0002755,STORE_008,AISLE_02755,Aisle 02755,SHELF_02755,SLOT_02755,39,SKU_0041,1
LAYOUT_0002756,STORE_008,AISLE_02756,Aisle 02756,SHELF_02756,SLOT_02756,47,SKU_0140,3
LAYOUT_0002757,STORE_008,AISLE_02757,Aisle 02757,SHELF_02757,SLOT_02757,12,SKU_0534,3
LAYOUT_0002758,STORE_008,AISLE_02758,Aisle 02758,SHELF_02758,SLOT_02758,14,SKU_0378,3
LAYOUT_0002759,STORE_008,AISLE_02759,Aisle 02759,SHELF_02759,SLOT_02759,29,SKU_0202,1
LAYOUT_0002760,STORE_008,AISLE_02760,Aisle 02760,SHELF_02760,SLOT_02760,40,SKU_0028,1
LAYOUT_0002761,STORE_008,AISLE_02761,Aisle 02761,SHELF_02761,SLOT_02761,11,SKU_0300,1
LAYOUT_0002762,STORE_008,AISLE_02762,Aisle 02762,SHELF_02762,SLOT_02762,32,SKU_0523,1
LAYOUT_0002763,STORE_008,AISLE_02763,Aisle 02763,SHELF_02763,SLOT_02763,17,SKU_0522,1
LAYOUT_0002764,STORE_008,AISLE_02764,Aisle 02764,SHELF_02764,SLOT_02764,28,SKU_0576,2
LAYOUT_0002765,STORE_008,AISLE_02765,Aisle 02765,SHELF_02765,SLOT_02765,17,SKU_0071,3
LAYOUT_0002766,STORE_008,AISLE_02766,Aisle 02766,SHELF_02766,SLOT_02766,21,SKU_0137,3
LAYOUT_0002767,STORE_008,AISLE_02767,Aisle 02767,SHELF_02767,SLOT_02767,9,SKU_0084,2
LAYOUT_0002768,STORE_008,AISLE_02768,Aisle 02768,SHELF_02768,SLOT_02768,26,SKU_0503,1
LAYOUT_0002769,STORE_008,AISLE_02769,Aisle 02769,SHELF_02769,SLOT_02769,6,SKU_0322,1
LAYOUT_0002770,STORE_008,AISLE_02770,Aisle 02770,SHELF_02770,SLOT_02770,9,SKU_0090,2
LAYOUT_0002771,STORE_008,AISLE_02771,Aisle 02771,SHELF_02771,SLOT_02771,6,SKU_0135,4
LAYOUT_0002772,STORE_008,AISLE_02772,Aisle 02772,SHELF_02772,SLOT_02772,20,SKU_0174,3
LAYOUT_0002773,STORE_008,AISLE_02773,Aisle 02773,SHELF_02773,SLOT_02773,47,SKU_0236,4
LAYOUT_0002774,STORE_008,AISLE_02774,Aisle 02774,SHELF_02774,SLOT_02774,30,SKU_0120,1
LAYOUT_0002775,STORE_008,AISLE_02775,Aisle 02775,SHELF_02775,SLOT_02775,39,SKU_0082,1
LAYOUT_0002776,STORE_008,AISLE_02776,Aisle 02776,SHELF_02776,SLOT_02776,16,SKU_0377,2
LAYOUT_0002777,STORE_008,AISLE_02777,Aisle 02777,SHELF_02777,SLOT_02777,14,SKU_0577,4
LAYOUT_0002778,STORE_008,AISLE_02778,Aisle 02778,SHELF_02778,SLOT_02778,13,SKU_0208,1
LAYOUT_0002779,STORE_008,AISLE_02779,Aisle 02779,SHELF_02779,SLOT_02779,25,SKU_0470,4
LAYOUT_0002780,STORE_008,AISLE_02780,Aisle 02780,SHELF_02780,SLOT_02780,42,SKU_0525,1
LAYOUT_0002781,STORE_008,AISLE_02781,Aisle 02781,SHELF_02781,SLOT_02781,44,SKU_0206,1
LAYOUT_0002782,STORE_008,AISLE_02782,Aisle 02782,SHELF_02782,SLOT_02782,31,SKU_0031,3
LAYOUT_0002783,STORE_008,AISLE_02783,Aisle 02783,SHELF_02783,SLOT_02783,24,SKU_0029,1
LAYOUT_0002784,STORE_008,AISLE_02784,Aisle 02784,SHELF_02784,SLOT_02784,21,SKU_0549,4
LAYOUT_0002785,STORE_008,AISLE_02785,Aisle 02785,SHELF_02785,SLOT_02785,41,SKU_0371,4
LAYOUT_0002786,STORE_008,AISLE_02786,Aisle 02786,SHELF_02786,SLOT_02786,24,SKU_0433,2
LAYOUT_0002787,STORE_008,AISLE_02787,Aisle 02787,SHELF_02787,SLOT_02787,45,SKU_0119,1
LAYOUT_0002788,STORE_008,AISLE_02788,Aisle 02788,SHELF_02788,SLOT_02788,32,SKU_0236,1
LAYOUT_0002789,STORE_008,AISLE_02789,Aisle 02789,SHELF_02789,SLOT_02789,40,SKU_0389,3
LAYOUT_0002790,STORE_008,AISLE_02790,Aisle 02790,SHELF_02790,SLOT_02790,28,SKU_0426,1
LAYOUT_0002791,STORE_008,AISLE_02791,Aisle 02791,SHELF_02791,SLOT_02791,42,SKU_0537,2
LAYOUT_0002792,STORE_008,AISLE_02792,Aisle 02792,SHELF_02792,SLOT_02792,25,SKU_0377,4
LAYOUT_0002793,STORE_008,AISLE_02793,Aisle 02793,SHELF_02793,SLOT_02793,10,SKU_0018,4
LAYOUT_0002794,STORE_008,AISLE_02794,Aisle 02794,SHELF_02794,SLOT_02794,7,SKU_0028,1
LAYOUT_0002795,STORE_008,AISLE_02795,Aisle 02795,SHELF_02795,SLOT_02795,32,SKU_0166,3
LAYOUT_0002796,STORE_008,AISLE_02796,Aisle 02796,SHELF_02796,SLOT_02796,32,SKU_0286,2
LAYOUT_0002797,STORE_008,AISLE_02797,Aisle 02797,SHELF_02797,SLOT_02797,30,SKU_0251,3
LAYOUT_0002798,STORE_008,AISLE_02798,Aisle 02798,SHELF_02798,SLOT_02798,15,SKU_0112,2
LAYOUT_0002799,STORE_008,AISLE_02799,Aisle 02799,SHELF_02799,SLOT_02799,12,SKU_0239,2
LAYOUT_0002800,STORE_008,AISLE_02800,Aisle 02800,SHELF_02800,SLOT_02800,21,SKU_0048,1
LAYOUT_0002801,STORE_008,AISLE_02801,Aisle 02801,SHELF_02801,SLOT_02801,37,SKU_0176,3
LAYOUT_0002802,STORE_008,AISLE_02802,Aisle 02802,SHELF_02802,SLOT_02802,7,SKU_0535,1
LAYOUT_0002803,STORE_008,AISLE_02803,Aisle 02803,SHELF_02803,SLOT_02803,30,SKU_0274,4
LAYOUT_0002804,STORE_008,AISLE_02804,Aisle 02804,SHELF_02804,SLOT_02804,24,SKU_0241,3
LAYOUT_0002805,STORE_008,AISLE_02805,Aisle 02805,SHELF_02805,SLOT_02805,29,SKU_0205,1
LAYOUT_0002806,STORE_008,AISLE_02806,Aisle 02806,SHELF_02806,SLOT_02806,42,SKU_0456,3
LAYOUT_0002807,STORE_008,AISLE_02807,Aisle 02807,SHELF_02807,SLOT_02807,19,SKU_0130,2
LAYOUT_0002808,STORE_008,AISLE_02808,Aisle 02808,SHELF_02808,SLOT_02808,45,SKU_0534,4
LAYOUT_0002809,STORE_008,AISLE_02809,Aisle 02809,SHELF_02809,SLOT_02809,38,SKU_0473,2
LAYOUT_0002810,STORE_008,AISLE_02810,Aisle 02810,SHELF_02810,SLOT_02810,18,SKU_0307,4
LAYOUT_0002811,STORE_008,AISLE_02811,Aisle 02811,SHELF_02811,SLOT_02811,7,SKU_0131,4
LAYOUT_0002812,STORE_008,AISLE_02812,Aisle 02812,SHELF_02812,SLOT_02812,41,SKU_0476,2
LAYOUT_0002813,STORE_008,AISLE_02813,Aisle 02813,SHELF_02813,SLOT_02813,26,SKU_0142,2
LAYOUT_0002814,STORE_008,AISLE_02814,Aisle 02814,SHELF_02814,SLOT_02814,17,SKU_0200,4
LAYOUT_0002815,STORE_008,AISLE_02815,Aisle 02815,SHELF_02815,SLOT_02815,37,SKU_0101,2
LAYOUT_0002816,STORE_009,AISLE_02816,Aisle 02816,SHELF_02816,SLOT_02816,39,SKU_0083,3
LAYOUT_0002817,STORE_009,AISLE_02817,Aisle 02817,SHELF_02817,SLOT_02817,21,SKU_0257,2
LAYOUT_0002818,STORE_009,AISLE_02818,Aisle 02818,SHELF_02818,SLOT_02818,42,SKU_0145,3
LAYOUT_0002819,STORE_009,AISLE_02819,Aisle 02819,SHELF_02819,SLOT_02819,6,SKU_0368,2
LAYOUT_0002820,STORE_009,AISLE_02820,Aisle 02820,SHELF_02820,SLOT_02820,6,SKU_0292,4
LAYOUT_0002821,STORE_009,AISLE_02821,Aisle 02821,SHELF_02821,SLOT_02821,11,SKU_0526,1
LAYOUT_0002822,STORE_009,AISLE_02822,Aisle 02822,SHELF_02822,SLOT_02822,13,SKU_0432,2
LAYOUT_0002823,STORE_009,AISLE_02823,Aisle 02823,SHELF_02823,SLOT_02823,25,SKU_0568,4
LAYOUT_0002824,STORE_009,AISLE_02824,Aisle 02824,SHELF_02824,SLOT_02824,28,SKU_0528,1
LAYOUT_0002825,STORE_009,AISLE_02825,Aisle 02825,SHELF_02825,SLOT_02825,32,SKU_0364,3
LAYOUT_0002826,STORE_009,AISLE_02826,Aisle 02826,SHELF_02826,SLOT_02826,36,SKU_0434,1
LAYOUT_0002827,STORE_009,AISLE_02827,Aisle 02827,SHELF_02827,SLOT_02827,17,SKU_0237,3
LAYOUT_0002828,STORE_009,AISLE_02828,Aisle 02828,SHELF_02828,SLOT_02828,26,SKU_0308,2
LAYOUT_0002829,STORE_009,AISLE_02829,Aisle 02829,SHELF_02829,SLOT_02829,23,SKU_0333,3
LAYOUT_0002830,STORE_009,AISLE_02830,Aisle 02830,SHELF_02830,SLOT_02830,16,SKU_0413,3
LAYOUT_0002831,STORE_009,AISLE_02831,Aisle 02831,SHELF_02831,SLOT_02831,6,SKU_0037,1
LAYOUT_0002832,STORE_009,AISLE_02832,Aisle 02832,SHELF_02832,SLOT_02832,32,SKU_0110,4
LAYOUT_0002833,STORE_009,AISLE_02833,Aisle 02833,SHELF_02833,SLOT_02833,33,SKU_0093,3
LAYOUT_0002834,STORE_009,AISLE_02834,Aisle 02834,SHELF_02834,SLOT_02834,30,SKU_0470,3
LAYOUT_0002835,STORE_009,AISLE_02835,Aisle 02835,SHELF_02835,SLOT_02835,25,SKU_0015,4
LAYOUT_0002836,STORE_009,AISLE_02836,Aisle 02836,SHELF_02836,SLOT_02836,29,SKU_0250,1
LAYOUT_0002837,STORE_009,AISLE_02837,Aisle 02837,SHELF_02837,SLOT_02837,44,SKU_0503,4
LAYOUT_0002838,STORE_009,AISLE_02838,Aisle 02838,SHELF_02838,SLOT_02838,25,SKU_0108,4
LAYOUT_0002839,STORE_009,AISLE_02839,Aisle 02839,SHELF_02839,SLOT_02839,40,SKU_0536,4
LAYOUT_0002840,STORE_009,AISLE_02840,Aisle 02840,SHELF_02840,SLOT_02840,38,SKU_0355,3
LAYOUT_0002841,STORE_009,AISLE_02841,Aisle 02841,SHELF_02841,SLOT_02841,43,SKU_0543,3
LAYOUT_0002842,STORE_009,AISLE_02842,Aisle 02842,SHELF_02842,SLOT_02842,16,SKU_0362,4
LAYOUT_0002843,STORE_009,AISLE_02843,Aisle 02843,SHELF_02843,SLOT_02843,29,SKU_0329,4
LAYOUT_0002844,STORE_009,AISLE_02844,Aisle 02844,SHELF_02844,SLOT_02844,27,SKU_0268,1
LAYOUT_0002845,STORE_009,AISLE_02845,Aisle 02845,SHELF_02845,SLOT_02845,44,SKU_0482,3
LAYOUT_0002846,STORE_009,AISLE_02846,Aisle 02846,SHELF_02846,SLOT_02846,11,SKU_0435,1
LAYOUT_0002847,STORE_009,AISLE_02847,Aisle 02847,SHELF_02847,SLOT_02847,43,SKU_0262,3
LAYOUT_0002848,STORE_009,AISLE_02848,Aisle 02848,SHELF_02848,SLOT_02848,14,SKU_0350,1
LAYOUT_0002849,STORE_009,AISLE_02849,Aisle 02849,SHELF_02849,SLOT_02849,29,SKU_0284,1
LAYOUT_0002850,STORE_009,AISLE_02850,Aisle 02850,SHELF_02850,SLOT_02850,9,SKU_0212,2
LAYOUT_0002851,STORE_009,AISLE_02851,Aisle 02851,SHELF_02851,SLOT_02851,28,SKU_0423,4
LAYOUT_0002852,STORE_009,AISLE_02852,Aisle 02852,SHELF_02852,SLOT_02852,32,SKU_0198,3
LAYOUT_0002853,STORE_009,AISLE_02853,Aisle 02853,SHELF_02853,SLOT_02853,13,SKU_0368,1
LAYOUT_0002854,STORE_009,AISLE_02854,Aisle 02854,SHELF_02854,SLOT_02854,29,SKU_0350,1
LAYOUT_0002855,STORE_009,AISLE_02855,Aisle 02855,SHELF_02855,SLOT_02855,29,SKU_0299,2
LAYOUT_0002856,STORE_009,AISLE_02856,Aisle 02856,SHELF_02856,SLOT_02856,13,SKU_0081,2
LAYOUT_0002857,STORE_009,AISLE_02857,Aisle 02857,SHELF_02857,SLOT_02857,28,SKU_0060,3
LAYOUT_0002858,STORE_009,AISLE_02858,Aisle 02858,SHELF_02858,SLOT_02858,27,SKU_0427,2
LAYOUT_0002859,STORE_009,AISLE_02859,Aisle 02859,SHELF_02859,SLOT_02859,14,SKU_0019,2
LAYOUT_0002860,STORE_009,AISLE_02860,Aisle 02860,SHELF_02860,SLOT_02860,25,SKU_0461,1
LAYOUT_0002861,STORE_009,AISLE_02861,Aisle 02861,SHELF_02861,SLOT_02861,18,SKU_0140,3
LAYOUT_0002862,STORE_009,AISLE_02862,Aisle 02862,SHELF_02862,SLOT_02862,28,SKU_0310,4
LAYOUT_0002863,STORE_009,AISLE_02863,Aisle 02863,SHELF_02863,SLOT_02863,30,SKU_0320,1
LAYOUT_0002864,STORE_009,AISLE_02864,Aisle 02864,SHELF_02864,SLOT_02864,6,SKU_0302,2
LAYOUT_0002865,STORE_009,AISLE_02865,Aisle 02865,SHELF_02865,SLOT_02865,37,SKU_0255,3
LAYOUT_0002866,STORE_009,AISLE_02866,Aisle 02866,SHELF_02866,SLOT_02866,38,SKU_0105,4
LAYOUT_0002867,STORE_009,AISLE_02867,Aisle 02867,SHELF_02867,SLOT_02867,35,SKU_0320,3
LAYOUT_0002868,STORE_009,AISLE_02868,Aisle 02868,SHELF_02868,SLOT_02868,22,SKU_0500,3
LAYOUT_0002869,STORE_009,AISLE_02869,Aisle 02869,SHELF_02869,SLOT_02869,6,SKU_0548,4
LAYOUT_0002870,STORE_009,AISLE_02870,Aisle 02870,SHELF_02870,SLOT_02870,44,SKU_0006,1
LAYOUT_0002871,STORE_009,AISLE_02871,Aisle 02871,SHELF_02871,SLOT_02871,36,SKU_0135,4
LAYOUT_0002872,STORE_009,AISLE_02872,Aisle 02872,SHELF_02872,SLOT_02872,23,SKU_0013,3
LAYOUT_0002873,STORE_009,AISLE_02873,Aisle 02873,SHELF_02873,SLOT_02873,43,SKU_0377,1
LAYOUT_0002874,STORE_009,AISLE_02874,Aisle 02874,SHELF_02874,SLOT_02874,18,SKU_0219,2
LAYOUT_0002875,STORE_009,AISLE_02875,Aisle 02875,SHELF_02875,SLOT_02875,43,SKU_0272,2
LAYOUT_0002876,STORE_009,AISLE_02876,Aisle 02876,SHELF_02876,SLOT_02876,32,SKU_0061,3
LAYOUT_0002877,STORE_009,AISLE_02877,Aisle 02877,SHELF_02877,SLOT_02877,12,SKU_0260,1
LAYOUT_0002878,STORE_009,AISLE_02878,Aisle 02878,SHELF_02878,SLOT_02878,22,SKU_0253,2
LAYOUT_0002879,STORE_009,AISLE_02879,Aisle 02879,SHELF_02879,SLOT_02879,16,SKU_0292,4
LAYOUT_0002880,STORE_009,AISLE_02880,Aisle 02880,SHELF_02880,SLOT_02880,45,SKU_0556,3
LAYOUT_0002881,STORE_009,AISLE_02881,Aisle 02881,SHELF_02881,SLOT_02881,32,SKU_0502,1
LAYOUT_0002882,STORE_009,AISLE_02882,Aisle 02882,SHELF_02882,SLOT_02882,32,SKU_0038,2
LAYOUT_0002883,STORE_009,AISLE_02883,Aisle 02883,SHELF_02883,SLOT_02883,37,SKU_0052,2
LAYOUT_0002884,STORE_009,AISLE_02884,Aisle 02884,SHELF_02884,SLOT_02884,12,SKU_0091,3
LAYOUT_0002885,STORE_009,AISLE_02885,Aisle 02885,SHELF_02885,SLOT_02885,29,SKU_0430,2
LAYOUT_0002886,STORE_009,AISLE_02886,Aisle 02886,SHELF_02886,SLOT_02886,18,SKU_0106,3
LAYOUT_0002887,STORE_009,AISLE_02887,Aisle 02887,SHELF_02887,SLOT_02887,18,SKU_0410,2
LAYOUT_0002888,STORE_009,AISLE_02888,Aisle 02888,SHELF_02888,SLOT_02888,16,SKU_0481,1
LAYOUT_0002889,STORE_009,AISLE_02889,Aisle 02889,SHELF_02889,SLOT_02889,18,SKU_0225,4
LAYOUT_0002890,STORE_009,AISLE_02890,Aisle 02890,SHELF_02890,SLOT_02890,34,SKU_0462,2
LAYOUT_0002891,STORE_009,AISLE_02891,Aisle 02891,SHELF_02891,SLOT_02891,40,SKU_0576,2
