replenishment_id,store_id,sku_id,replenishment_date,trigger_type,units_ordered,units_received,order_date,receive_date,lead_time_actual,replenishment_cost,associate_id
REP_0014683,STORE_005,SKU_0029,2025-08-19,Reorder Point,152,137,2025-08-15,2025-08-19,4,3100.31,
REP_0014793,STORE_005,SKU_0079,2025-08-19,Reorder Point,218,216,2025-08-08,2025-08-19,11,3231.36,
REP_0016203,STORE_005,SKU_0407,2025-08-19,Reorder Point,60,56,2025-08-15,2025-08-19,4,450.24,
REP_0016570,STORE_005,SKU_0537,2025-08-19,Reorder Point,74,67,2025-08-08,2025-08-19,11,822.09,
REP_0017103,STORE_006,SKU_0052,2025-08-19,Reorder Point,104,98,2025-08-17,2025-08-19,2,515.48,
REP_0018991,STORE_006,SKU_0343,2025-08-19,Reorder Point,325,299,2025-08-13,2025-08-19,6,3372.72,
REP_0019526,STORE_006,SKU_0437,2025-08-19,Reorder Point,272,264,2025-08-14,2025-08-19,5,1457.28,
REP_0019906,STORE_006,SKU_0473,2025-08-19,Reorder Point,342,311,2025-08-14,2025-08-19,5,426.07,
REP_0021244,STORE_007,SKU_0131,2025-08-19,Reorder Point,87,78,2025-08-17,2025-08-19,2,302.64,
REP_0021455,STORE_007,SKU_0157,2025-08-19,Reorder Point,248,239,2025-08-17,2025-08-19,2,368.06,
REP_0021691,STORE_007,SKU_0187,2025-08-19,Reorder Point,93,88,2025-08-16,2025-08-19,3,2872.32,
REP_0021977,STORE_007,SKU_0209,2025-08-19,Reorder Point,214,183,2025-08-16,2025-08-19,3,3109.17,
REP_0022087,STORE_007,SKU_0223,2025-08-19,Reorder Point,501,461,2025-08-06,2025-08-19,13,8800.49,
REP_0022188,STORE_007,SKU_0244,2025-08-19,Reorder Point,406,351,2025-08-02,2025-08-19,17,449.28,
REP_0022890,STORE_007,SKU_0365,2025-08-19,Reorder Point,192,191,2025-08-13,2025-08-19,6,4297.5,
REP_0023439,STORE_007,SKU_0442,2025-08-19,Reorder Point,225,210,2025-08-14,2025-08-19,5,5373.9,
REP_0023896,STORE_007,SKU_0521,2025-08-19,Reorder Point,476,475,2025-08-09,2025-08-19,10,859.75,
REP_0024619,STORE_008,SKU_0161,2025-08-19,Reorder Point,18,16,2025-08-13,2025-08-19,6,43.68,
REP_0024653,STORE_008,SKU_0163,2025-08-19,Reorder Point,204,176,2025-08-08,2025-08-19,11,1393.92,
REP_0025716,STORE_008,SKU_0382,2025-08-19,Reorder Point,124,113,2025-08-11,2025-08-19,8,2684.88,
REP_0026423,STORE_008,SKU_0553,2025-08-19,Reorder Point,41,35,2025-08-17,2025-08-19,2,896.7,
REP_0027400,STORE_009,SKU_0129,2025-08-19,Reorder Point,128,109,2025-08-16,2025-08-19,3,225.63,
REP_0029283,STORE_009,SKU_0523,2025-08-19,Reorder Point,94,82,2025-08-16,2025-08-19,3,504.3,
REP_0029370,STORE_009,SKU_0544,2025-08-19,Reorder Point,566,531,2025-08-08,2025-08-19,11,3886.92,
REP_0029510,STORE_009,SKU_0577,2025-08-19,Reorder Point,140,119,2025-08-16,2025-08-19,3,2372.86,
REP_0000525,STORE_001,SKU_0054,2025-08-20,Reorder Point,97,85,2025-08-18,2025-08-20,2,2750.6,
REP_0001195,STORE_001,SKU_0209,2025-08-20,Reorder Point,214,201,2025-08-14,2025-08-20,6,3414.99,
REP_0002152,STORE_001,SKU_0314,2025-08-20,Reorder Point,333,310,2025-08-07,2025-08-20,13,3413.1,
REP_0002821,STORE_001,SKU_0403,2025-08-20,Reorder Point,442,415,2025-08-13,2025-08-20,7,5797.55,
REP_0004577,STORE_002,SKU_0028,2025-08-20,Reorder Point,723,638,2025-08-10,2025-08-20,10,899.58,
REP_0004643,STORE_002,SKU_0032,2025-08-20,Reorder Point,285,281,2025-08-15,2025-08-20,5,5524.46,
REP_0004899,STORE_002,SKU_0097,2025-08-20,Reorder Point,456,450,2025-08-07,2025-08-20,13,9526.5,
REP_0006477,STORE_002,SKU_0332,2025-08-20,Reorder Point,32,31,2025-08-16,2025-08-20,4,295.74,
REP_0008010,STORE_003,SKU_0085,2025-08-20,Reorder Point,460,399,2025-08-09,2025-08-20,11,2633.4,
REP_0008090,STORE_003,SKU_0110,2025-08-20,Reorder Point,42,37,2025-08-18,2025-08-20,2,821.03,
REP_0009548,STORE_003,SKU_0339,2025-08-20,Reorder Point,496,442,2025-08-10,2025-08-20,10,3186.82,
REP_0010736,STORE_003,SKU_0543,2025-08-20,Reorder Point,766,747,2025-08-18,2025-08-20,2,21984.21,
REP_0010782,STORE_003,SKU_0547,2025-08-20,Reorder Point,190,176,2025-08-16,2025-08-20,4,3687.2,
REP_0011806,STORE_004,SKU_0152,2025-08-20,Reorder Point,214,194,2025-08-15,2025-08-20,5,1470.52,
REP_0011944,STORE_004,SKU_0173,2025-08-20,Reorder Point,164,158,2025-08-18,2025-08-20,2,1196.06,
REP_0012317,STORE_004,SKU_0257,2025-08-20,Reorder Point,195,171,2025-08-14,2025-08-20,6,155.61,
REP_0012468,STORE_004,SKU_0283,2025-08-20,Reorder Point,188,174,2025-08-16,2025-08-20,4,2114.1,
REP_0013201,STORE_004,SKU_0373,2025-08-20,Reorder Point,130,118,2025-08-14,2025-08-20,6,2011.9,
REP_0015335,STORE_005,SKU_0195,2025-08-20,Reorder Point,204,188,2025-08-11,2025-08-20,9,3000.48,
REP_0015955,STORE_005,SKU_0361,2025-08-20,Reorder Point,138,132,2025-08-08,2025-08-20,12,789.36,
REP_0016280,STORE_005,SKU_0413,2025-08-20,Reorder Point,22,20,2025-08-18,2025-08-20,2,401.4,
REP_0016638,STORE_005,SKU_0555,2025-08-20,Reorder Point,118,105,2025-08-19,2025-08-20,1,1585.5,
REP_0018470,STORE_006,SKU_0233,2025-08-20,Reorder Point,336,329,2025-08-16,2025-08-20,4,9642.99,
REP_0020649,STORE_007,SKU_0044,2025-08-20,Reorder Point,186,162,2025-08-14,2025-08-20,6,147.42,
REP_0022388,STORE_007,SKU_0279,2025-08-20,Reorder Point,245,243,2025-08-16,2025-08-20,4,3076.38,
REP_0022655,STORE_007,SKU_0327,2025-08-20,Reorder Point,214,188,2025-08-16,2025-08-20,4,791.48,
REP_0022933,STORE_007,SKU_0379,2025-08-20,Reorder Point,130,115,2025-08-16,2025-08-20,4,464.6,
REP_0023157,STORE_007,SKU_0420,2025-08-20,Reorder Point,242,233,2025-08-11,2025-08-20,9,1768.47,
REP_0023847,STORE_007,SKU_0519,2025-08-20,Reorder Point,120,112,2025-08-16,2025-08-20,4,1090.88,
REP_0025231,STORE_008,SKU_0256,2025-08-20,Reorder Point,22,21,2025-08-19,2025-08-20,1,112.14,
REP_0025548,STORE_008,SKU_0328,2025-08-20,Reorder Point,113,97,2025-08-12,2025-08-20,8,747.87,
REP_0025851,STORE_008,SKU_0440,2025-08-20,Reorder Point,176,171,2025-08-04,2025-08-20,16,2724.03,
REP_0026112,STORE_008,SKU_0503,2025-08-20,Reorder Point,310,303,2025-08-19,2025-08-20,1,1672.56,
REP_0026242,STORE_008,SKU_0548,2025-08-20,Reorder Point,244,209,2025-08-13,2025-08-20,7,813.01,
REP_0027266,STORE_009,SKU_0111,2025-08-20,Reorder Point,114,101,2025-08-17,2025-08-20,3,1547.32,
REP_0027749,STORE_009,SKU_0186,2025-08-20,Reorder Point,630,568,2025-08-19,2025-08-20,1,12138.16,
REP_0028118,STORE_009,SKU_0250,2025-08-20,Reorder Point,297,270,2025-08-14,2025-08-20,6,2467.8,
REP_0028176,STORE_009,SKU_0273,2025-08-20,Reorder Point,612,585,2025-08-17,2025-08-20,3,3808.35,
REP_0029906,STORE_010,SKU_0149,2025-08-20,Reorder Point,166,161,2025-08-10,2025-08-20,10,1199.45,
REP_0030373,STORE_010,SKU_0319,2025-08-20,Reorder Point,332,287,2025-08-15,2025-08-20,5,2789.64,
REP_0030910,STORE_010,SKU_0417,2025-08-20,Reorder Point,48,45,2025-08-17,2025-08-20,3,220.95,
REP_0001779,STORE_001,SKU_0279,2025-08-21,Reorder Point,192,166,2025-08-18,2025-08-21,3,2101.56,
REP_0002449,STORE_001,SKU_0363,2025-08-21,Reorder Point,102,89,2025-08-19,2025-08-21,2,765.4,
REP_0002878,STORE_001,SKU_0411,2025-08-21,Reorder Point,208,192,2025-08-16,2025-08-21,5,3333.12,
REP_0003252,STORE_001,SKU_0443,2025-08-21,Reorder Point,157,147,2025-08-18,2025-08-21,3,1042.23,
REP_0006249,STORE_002,SKU_0295,2025-08-21,Reorder Point,514,449,2025-08-17,2025-08-21,4,6371.31,
REP_0006277,STORE_002,SKU_0298,2025-08-21,Reorder Point,657,595,2025-08-08,2025-08-21,13,15398.6,
REP_0006324,STORE_002,SKU_0300,2025-08-21,Reorder Point,143,131,2025-08-15,2025-08-21,6,1399.08,
REP_0007584,STORE_002,SKU_0550,2025-08-21,Reorder Point,65,56,2025-08-18,2025-08-21,3,571.2,
REP_0010076,STORE_003,SKU_0431,2025-08-21,Reorder Point,504,482,2025-08-08,2025-08-21,13,15515.58,
REP_0010874,STORE_003,SKU_0556,2025-08-21,Reorder Point,198,191,2025-08-15,2025-08-21,6,2735.12,
REP_0011614,STORE_004,SKU_0106,2025-08-21,Reorder Point,60,57,2025-08-19,2025-08-21,2,481.65,
REP_0012531,STORE_004,SKU_0290,2025-08-21,Reorder Point,104,94,2025-08-17,2025-08-21,4,1653.46,
REP_0012677,STORE_004,SKU_0304,2025-08-21,Reorder Point,183,164,2025-08-16,2025-08-21,5,5244.72,
REP_0012877,STORE_004,SKU_0316,2025-08-21,Reorder Point,113,98,2025-08-18,2025-08-21,3,735.98,
REP_0012988,STORE_004,SKU_0332,2025-08-21,Reorder Point,252,239,2025-08-15,2025-08-21,6,2280.06,
REP_0013443,STORE_004,SKU_0434,2025-08-21,Reorder Point,38,36,2025-08-20,2025-08-21,1,55.44,
REP_0013540,STORE_004,SKU_0458,2025-08-21,Reorder Point,266,240,2025-08-17,2025-08-21,4,823.2,
REP_0014089,STORE_004,SKU_0556,2025-08-21,Reorder Point,78,66,2025-08-19,2025-08-21,2,945.12,
REP_0017339,STORE_006,SKU_0078,2025-08-21,Reorder Point,78,67,2025-08-20,2025-08-21,1,992.27,
REP_0017812,STORE_006,SKU_0182,2025-08-21,Reorder Point,166,145,2025-08-16,2025-08-21,5,2476.6,
REP_0018286,STORE_006,SKU_0214,2025-08-21,Reorder Point,56,54,2025-08-19,2025-08-21,2,31.86,
REP_0018354,STORE_006,SKU_0224,2025-08-21,Reorder Point,494,440,2025-08-11,2025-08-21,10,7260.0,
REP_0018915,STORE_006,SKU_0321,2025-08-21,Reorder Point,328,311,2025-08-16,2025-08-21,5,1296.87,
REP_0019203,STORE_006,SKU_0410,2025-08-21,Reorder Point,726,709,2025-08-06,2025-08-21,15,16108.48,
REP_0020163,STORE_006,SKU_0509,2025-08-21,Reorder Point,186,168,2025-08-19,2025-08-21,2,2585.52,
REP_0022055,STORE_007,SKU_0218,2025-08-21,Reorder Point,524,452,2025-08-20,2025-08-21,1,533.36,
REP_0022470,STORE_007,SKU_0282,2025-08-21,Reorder Point,76,69,2025-08-20,2025-08-21,1,906.66,
REP_0023789,STORE_007,SKU_0515,2025-08-21,Reorder Point,136,123,2025-08-10,2025-08-21,11,4014.72,
REP_0024852,STORE_008,SKU_0174,2025-08-21,Reorder Point,38,36,2025-08-20,2025-08-21,1,567.72,
REP_0024951,STORE_008,SKU_0225,2025-08-21,Reorder Point,130,116,2025-08-05,2025-08-21,16,1009.2,
REP_0025740,STORE_008,SKU_0383,2025-08-21,Reorder Point,334,284,2025-08-17,2025-08-21,4,2095.92,
REP_0026070,STORE_008,SKU_0500,2025-08-21,Reorder Point,190,166,2025-08-09,2025-08-21,12,3278.5,
REP_0026483,STORE_008,SKU_0572,2025-08-21,Reorder Point,32,31,2025-08-18,2025-08-21,3,965.65,
REP_0028644,STORE_009,SKU_0348,2025-08-21,Reorder Point,192,185,2025-08-12,2025-08-21,9,1448.55,
REP_0029417,STORE_009,SKU_0560,2025-08-21,Reorder Point,350,322,2025-08-07,2025-08-21,14,4285.82,
REP_0030684,STORE_010,SKU_0384,2025-08-21,Reorder Point,72,71,2025-08-17,2025-08-21,4,1990.84,
REP_0030948,STORE_010,SKU_0419,2025-08-21,Reorder Point,186,168,2025-08-20,2025-08-21,1,798.0,
REP_0031028,STORE_010,SKU_0450,2025-08-21,Reorder Point,126,121,2025-08-17,2025-08-21,4,1403.6,
REP_0000823,STORE_001,SKU_0107,2025-08-22,Reorder Point,175,159,2025-08-20,2025-08-22,2,3647.46,
REP_0001037,STORE_001,SKU_0155,2025-08-22,Reorder Point,66,64,2025-08-16,2025-08-22,6,1025.28,
REP_0001474,STORE_001,SKU_0224,2025-08-22,Reorder Point,248,213,2025-08-17,2025-08-22,5,3514.5,
REP_0001952,STORE_001,SKU_0287,2025-08-22,Reorder Point,222,202,2025-08-21,2025-08-22,1,2937.08,
REP_0003121,STORE_001,SKU_0442,2025-08-22,Reorder Point,198,190,2025-08-17,2025-08-22,5,4862.1,
REP_0004479,STORE_002,SKU_0021,2025-08-22,Reorder Point,63,55,2025-08-21,2025-08-22,1,299.2,
REP_0004926,STORE_002,SKU_0098,2025-08-22,Reorder Point,277,235,2025-08-04,2025-08-22,18,5120.65,
REP_0005030,STORE_002,SKU_0115,2025-08-22,Reorder Point,130,127,2025-08-13,2025-08-22,9,934.72,
REP_0005266,STORE_002,SKU_0166,2025-08-22,Reorder Point,296,276,2025-08-20,2025-08-22,2,3110.52,
REP_0005599,STORE_002,SKU_0167,2025-08-22,Reorder Point,56,52,2025-08-21,2025-08-22,1,704.08,
REP_0007818,STORE_003,SKU_0010,2025-08-22,Reorder Point,214,187,2025-08-17,2025-08-22,5,4259.86,
REP_0007936,STORE_003,SKU_0037,2025-08-22,Reorder Point,114,106,2025-08-13,2025-08-22,9,1003.82,
REP_0008374,STORE_003,SKU_0164,2025-08-22,Reorder Point,72,62,2025-08-21,2025-08-22,1,829.56,
REP_0008939,STORE_003,SKU_0241,2025-08-22,Reorder Point,202,186,2025-08-19,2025-08-22,3,2652.36,
REP_0009321,STORE_003,SKU_0313,2025-08-22,Reorder Point,142,138,2025-08-20,2025-08-22,2,2437.08,
REP_0009719,STORE_003,SKU_0354,2025-08-22,Reorder Point,225,200,2025-08-17,2025-08-22,5,1526.0,
REP_0010136,STORE_003,SKU_0455,2025-08-22,Reorder Point,227,199,2025-08-16,2025-08-22,6,4417.8,
REP_0010550,STORE_003,SKU_0524,2025-08-22,Reorder Point,254,232,2025-08-20,2025-08-22,2,4025.2,
REP_0011196,STORE_004,SKU_0080,2025-08-22,Reorder Point,352,304,2025-08-09,2025-08-22,13,690.08,
REP_0013041,STORE_004,SKU_0337,2025-08-22,Reorder Point,149,135,2025-08-18,2025-08-22,4,1846.8,
REP_0013304,STORE_004,SKU_0390,2025-08-22,Reorder Point,416,387,2025-08-17,2025-08-22,5,11594.52,
REP_0013938,STORE_004,SKU_0551,2025-08-22,Reorder Point,107,93,2025-08-15,2025-08-22,7,2711.88,
REP_0014399,STORE_004,SKU_0561,2025-08-22,Reorder Point,51,49,2025-08-21,2025-08-22,1,204.33,
REP_0015094,STORE_005,SKU_0131,2025-08-22,Reorder Point,76,66,2025-08-16,2025-08-22,6,256.08,
REP_0017550,STORE_006,SKU_0120,2025-08-22,Reorder Point,676,583,2025-08-21,2025-08-22,1,16178.25,
REP_0017965,STORE_006,SKU_0199,2025-08-22,Reorder Point,292,264,2025-08-13,2025-08-22,9,3999.6,
REP_0019104,STORE_006,SKU_0384,2025-08-22,Reorder Point,386,381,2025-08-13,2025-08-22,9,10683.24,
REP_0019362,STORE_006,SKU_0423,2025-08-22,Reorder Point,214,196,2025-08-19,2025-08-22,3,3886.68,
REP_0019685,STORE_006,SKU_0448,2025-08-22,Reorder Point,522,492,2025-08-14,2025-08-22,8,10164.72,
REP_0021245,STORE_007,SKU_0131,2025-08-22,Reorder Point,87,81,2025-08-20,2025-08-22,2,314.28,
REP_0023361,STORE_007,SKU_0428,2025-08-22,Reorder Point,79,69,2025-08-21,2025-08-22,1,1566.99,
REP_0023974,STORE_007,SKU_0552,2025-08-22,Reorder Point,301,298,2025-08-15,2025-08-22,7,1847.6,
REP_0024146,STORE_007,SKU_0578,2025-08-22,Reorder Point,151,135,2025-08-17,2025-08-22,5,2299.05,
REP_0024687,STORE_008,SKU_0165,2025-08-22,Reorder Point,176,160,2025-08-14,2025-08-22,8,2043.2,
REP_0024922,STORE_008,SKU_0221,2025-08-22,Reorder Point,352,350,2025-08-13,2025-08-22,9,1561.0,
REP_0025391,STORE_008,SKU_0289,2025-08-22,Reorder Point,24,22,2025-08-18,2025-08-22,4,253.44,
REP_0025581,STORE_008,SKU_0329,2025-08-22,Reorder Point,224,217,2025-08-05,2025-08-22,17,2130.94,
REP_0026217,STORE_008,SKU_0547,2025-08-22,Reorder Point,75,73,2025-08-19,2025-08-22,3,1529.35,
REP_0026579,STORE_009,SKU_0001,2025-08-22,Reorder Point,167,143,2025-08-17,2025-08-22,5,4241.38,
REP_0026675,STORE_009,SKU_0014,2025-08-22,Reorder Point,244,213,2025-08-16,2025-08-22,6,1131.03,
REP_0027036,STORE_009,SKU_0062,2025-08-22,Reorder Point,74,64,2025-08-20,2025-08-22,2,1861.12,
REP_0027896,STORE_009,SKU_0232,2025-08-22,Reorder Point,178,172,2025-08-21,2025-08-22,1,2913.68,
REP_0028019,STORE_009,SKU_0236,2025-08-22,Reorder Point,95,86,2025-08-18,2025-08-22,4,1313.22,
REP_0028387,STORE_009,SKU_0296,2025-08-22,Reorder Point,248,240,2025-08-16,2025-08-22,6,168.0,
REP_0028923,STORE_009,SKU_0452,2025-08-22,Reorder Point,376,349,2025-08-13,2025-08-22,9,5667.76,
REP_0030128,STORE_010,SKU_0228,2025-08-22,Reorder Point,59,56,2025-08-20,2025-08-22,2,739.76,
REP_0000526,STORE_001,SKU_0054,2025-08-23,Reorder Point,97,83,2025-08-21,2025-08-23,2,2685.88,
REP_0000725,STORE_001,SKU_0089,2025-08-23,Reorder Point,411,380,2025-08-11,2025-08-23,12,3176.8,
REP_0000961,STORE_001,SKU_0135,2025-08-23,Reorder Point,196,187,2025-08-18,2025-08-23,5,3567.96,
REP_0001196,STORE_001,SKU_0209,2025-08-23,Reorder Point,214,186,2025-08-21,2025-08-23,2,3160.14,
REP_0001314,STORE_001,SKU_0213,2025-08-23,Reorder Point,104,98,2025-08-21,2025-08-23,2,936.88,
REP_0002450,STORE_001,SKU_0363,2025-08-23,Reorder Point,102,89,2025-08-22,2025-08-23,1,765.4,
REP_0002663,STORE_001,SKU_0391,2025-08-23,Reorder Point,102,91,2025-08-17,2025-08-23,6,296.66,
REP_0003253,STORE_001,SKU_0443,2025-08-23,Reorder Point,157,141,2025-08-21,2025-08-23,2,999.69,
REP_0003483,STORE_001,SKU_0462,2025-08-23,Reorder Point,144,123,2025-08-18,2025-08-23,5,495.69,
REP_0003943,STORE_001,SKU_0551,2025-08-23,Reorder Point,96,94,2025-08-15,2025-08-23,8,2741.04,
REP_0003981,STORE_001,SKU_0556,2025-08-23,Reorder Point,303,271,2025-08-15,2025-08-23,8,3880.72,
REP_0007975,STORE_003,SKU_0056,2025-08-23,Reorder Point,596,581,2025-08-10,2025-08-23,13,7349.65,
REP_0009492,STORE_003,SKU_0333,2025-08-23,Reorder Point,434,420,2025-08-22,2025-08-23,1,2238.6,
REP_0009522,STORE_003,SKU_0337,2025-08-23,Reorder Point,522,494,2025-08-11,2025-08-23,12,6757.92,
REP_0009912,STORE_003,SKU_0403,2025-08-23,Reorder Point,497,468,2025-08-08,2025-08-23,15,6537.96,
REP_0010239,STORE_003,SKU_0482,2025-08-23,Reorder Point,140,126,2025-08-19,2025-08-23,4,2240.28,
REP_0010327,STORE_003,SKU_0517,2025-08-23,Reorder Point,247,218,2025-08-20,2025-08-23,3,5755.2,
REP_0011299,STORE_004,SKU_0090,2025-08-23,Reorder Point,184,172,2025-08-18,2025-08-23,5,1541.12,
REP_0015699,STORE_005,SKU_0270,2025-08-23,Reorder Point,74,65,2025-08-18,2025-08-23,5,1955.85,
REP_0018793,STORE_006,SKU_0272,2025-08-23,Reorder Point,184,174,2025-08-20,2025-08-23,3,3067.62,
REP_0019802,STORE_006,SKU_0465,2025-08-23,Reorder Point,176,152,2025-08-20,2025-08-23,3,3185.92,
REP_0020347,STORE_006,SKU_0546,2025-08-23,Reorder Point,362,321,2025-08-19,2025-08-23,4,4147.32,
REP_0021375,STORE_007,SKU_0156,2025-08-23,Reorder Point,656,633,2025-08-05,2025-08-23,18,19274.85,
REP_0021562,STORE_007,SKU_0179,2025-08-23,Reorder Point,142,136,2025-08-22,2025-08-23,1,1026.8,
REP_0022527,STORE_007,SKU_0302,2025-08-23,Reorder Point,170,162,2025-08-22,2025-08-23,1,103.68,
REP_0022697,STORE_007,SKU_0340,2025-08-23,Reorder Point,551,501,2025-08-12,2025-08-23,11,5841.66,
REP_0023504,STORE_007,SKU_0445,2025-08-23,Reorder Point,346,299,2025-08-20,2025-08-23,3,5977.01,
REP_0023626,STORE_007,SKU_0483,2025-08-23,Reorder Point,368,320,2025-08-19,2025-08-23,4,1609.6,
REP_0025011,STORE_008,SKU_0230,2025-08-23,Reorder Point,94,88,2025-08-15,2025-08-23,8,1720.4,
REP_0025078,STORE_008,SKU_0242,2025-08-23,Reorder Point,129,110,2025-08-08,2025-08-23,15,1701.7,
REP_0026097,STORE_008,SKU_0502,2025-08-23,Reorder Point,96,89,2025-08-17,2025-08-23,6,2420.8,
REP_0026521,STORE_008,SKU_0578,2025-08-23,Reorder Point,129,119,2025-08-12,2025-08-23,11,2026.57,
REP_0026754,STORE_009,SKU_0020,2025-08-23,Reorder Point,196,192,2025-08-17,2025-08-23,6,4074.24,
REP_0027937,STORE_009,SKU_0235,2025-08-23,Reorder Point,254,237,2025-08-18,2025-08-23,5,2121.15,
REP_0028197,STORE_009,SKU_0274,2025-08-23,Reorder Point,260,222,2025-08-07,2025-08-23,16,2945.94,
REP_0028528,STORE_009,SKU_0319,2025-08-23,Reorder Point,332,324,2025-08-14,2025-08-23,9,3149.28,
REP_0029284,STORE_009,SKU_0523,2025-08-23,Reorder Point,94,92,2025-08-21,2025-08-23,2,565.8,
REP_0031160,STORE_010,SKU_0482,2025-08-23,Reorder Point,140,132,2025-08-15,2025-08-23,8,2346.96,
REP_0000527,STORE_001,SKU_0054,2025-08-24,Reorder Point,97,83,2025-08-23,2025-08-24,1,2685.88,
REP_0001571,STORE_001,SKU_0248,2025-08-24,Reorder Point,338,319,2025-08-22,2025-08-24,2,3588.75,
REP_0002927,STORE_001,SKU_0427,2025-08-24,Reorder Point,623,576,2025-08-16,2025-08-24,8,2586.24,
REP_0003904,STORE_001,SKU_0545,2025-08-24,Reorder Point,68,58,2025-08-20,2025-08-24,4,999.92,
REP_0004480,STORE_002,SKU_0021,2025-08-24,Reorder Point,63,54,2025-08-23,2025-08-24,1,293.76,
REP_0005135,STORE_002,SKU_0116,2025-08-24,Reorder Point,82,77,2025-08-22,2025-08-24,2,508.97,
REP_0005600,STORE_002,SKU_0167,2025-08-24,Reorder Point,56,49,2025-08-23,2025-08-24,1,663.46,
REP_0005923,STORE_002,SKU_0215,2025-08-24,Reorder Point,157,145,2025-08-10,2025-08-24,14,3004.4,
REP_0007022,STORE_002,SKU_0429,2025-08-24,Reorder Point,200,193,2025-08-23,2025-08-24,1,3288.72,
REP_0009076,STORE_003,SKU_0282,2025-08-24,Reorder Point,332,325,2025-08-14,2025-08-24,10,4270.5,
REP_0010411,STORE_003,SKU_0518,2025-08-24,Reorder Point,24,23,2025-08-20,2025-08-24,4,90.16,
REP_0010683,STORE_003,SKU_0531,2025-08-24,Reorder Point,201,189,2025-08-19,2025-08-24,5,4176.9,
REP_0010911,STORE_003,SKU_0568,2025-08-24,Reorder Point,253,239,2025-08-05,2025-08-24,19,1352.74,
REP_0010980,STORE_004,SKU_0016,2025-08-24,Reorder Point,443,437,2025-08-14,2025-08-24,10,2250.55,
REP_0011398,STORE_004,SKU_0096,2025-08-24,Reorder Point,296,293,2025-08-17,2025-08-24,7,6463.58,
REP_0012198,STORE_004,SKU_0219,2025-08-24,Reorder Point,690,649,2025-08-19,2025-08-24,5,14407.8,
REP_0013808,STORE_004,SKU_0532,2025-08-24,Reorder Point,62,55,2025-08-16,2025-08-24,8,759.55,
REP_0015008,STORE_005,SKU_0125,2025-08-24,Reorder Point,32,28,2025-08-21,2025-08-24,3,286.72,
REP_0015621,STORE_005,SKU_0262,2025-08-24,Reorder Point,66,65,2025-08-14,2025-08-24,10,278.2,
REP_0016035,STORE_005,SKU_0374,2025-08-24,Reorder Point,140,128,2025-08-21,2025-08-24,3,1689.6,
REP_0017340,STORE_006,SKU_0078,2025-08-24,Reorder Point,78,72,2025-08-23,2025-08-24,1,1066.32,
REP_0017932,STORE_006,SKU_0197,2025-08-24,Reorder Point,196,187,2025-08-21,2025-08-24,3,2006.51,
REP_0018403,STORE_006,SKU_0227,2025-08-24,Reorder Point,499,467,2025-08-17,2025-08-24,7,8023.06,
REP_0018708,STORE_006,SKU_0270,2025-08-24,Reorder Point,152,144,2025-08-21,2025-08-24,3,4332.96,
REP_0019409,STORE_006,SKU_0426,2025-08-24,Reorder Point,756,717,2025-08-10,2025-08-24,14,11808.99,
REP_0019863,STORE_006,SKU_0471,2025-08-24,Reorder Point,128,117,2025-08-14,2025-08-24,10,2824.38,
REP_0020476,STORE_006,SKU_0569,2025-08-24,Reorder Point,226,214,2025-08-14,2025-08-24,10,2137.86,
REP_0020589,STORE_007,SKU_0026,2025-08-24,Reorder Point,510,451,2025-08-20,2025-08-24,4,8988.43,
REP_0021762,STORE_007,SKU_0189,2025-08-24,Reorder Point,376,368,2025-08-16,2025-08-24,8,5501.6,
REP_0023362,STORE_007,SKU_0428,2025-08-24,Reorder Point,79,68,2025-08-23,2025-08-24,1,1544.28,
REP_0024542,STORE_008,SKU_0153,2025-08-24,Reorder Point,66,65,2025-08-21,2025-08-24,3,663.0,
REP_0025267,STORE_008,SKU_0257,2025-08-24,Reorder Point,120,112,2025-08-18,2025-08-24,6,101.92,
REP_0027162,STORE_009,SKU_0082,2025-08-24,Reorder Point,344,320,2025-08-16,2025-08-24,8,3692.8,
REP_0027401,STORE_009,SKU_0129,2025-08-24,Reorder Point,128,116,2025-08-22,2025-08-24,2,240.12,
REP_0027790,STORE_009,SKU_0196,2025-08-24,Reorder Point,332,315,2025-08-16,2025-08-24,8,7462.35,
REP_0028476,STORE_009,SKU_0313,2025-08-24,Reorder Point,80,70,2025-08-23,2025-08-24,1,1236.2,
REP_0028965,STORE_009,SKU_0460,2025-08-24,Reorder Point,297,254,2025-08-14,2025-08-24,10,6035.04,
REP_0029553,STORE_010,SKU_0055,2025-08-24,Reorder Point,438,376,2025-08-13,2025-08-24,11,6392.0,
REP_0029732,STORE_010,SKU_0121,2025-08-24,Reorder Point,84,77,2025-08-19,2025-08-24,5,1365.98,
REP_0029753,STORE_010,SKU_0126,2025-08-24,Reorder Point,364,319,2025-08-17,2025-08-24,7,6555.45,
REP_0030034,STORE_010,SKU_0224,2025-08-24,Reorder Point,248,237,2025-08-11,2025-08-24,13,3910.5,
REP_0030233,STORE_010,SKU_0276,2025-08-24,Reorder Point,87,75,2025-08-11,2025-08-24,13,1197.75,
REP_0030801,STORE_010,SKU_0393,2025-08-24,Reorder Point,121,109,2025-08-22,2025-08-24,2,3404.07,
REP_0030978,STORE_010,SKU_0449,2025-08-24,Reorder Point,272,240,2025-08-21,2025-08-24,3,3674.4,
REP_0031108,STORE_010,SKU_0472,2025-08-24,Reorder Point,452,430,2025-08-19,2025-08-24,5,782.6,
